,Channel 1,Channel 2
Revision:           ,0,0
Type:               ,average,average
Start:              ,0,0
Points:             ,71000,71000
Count:              ,48,48
XDispRange:         ,7.10000E+00,7.10000E+00
XDispOrg:           ,-3.67099999999998E-02,-3.67099999999998E-02
XInc:               ,1.00000000000000E-04,1.00000000000000E-04
XOrg:               ,-3.66100000000001E-02,-3.66100000000001E-02
Units:              ,Second,Second
XReference:         ,4,4
YDispRange:         ,4.00000E-01,8.00000E+00
YDispOrg:           ,5.87999999523163E-01,2.35999989509583E+00
YInc:               ,6.587944310779E-06,1.31762197229732E-04
YOrg:               ,5.94640647865265E-01,2.49281629480757E+00
Units:              ,Volt,Volt
YReference:         ,1,1
Frame:              ,DSOS104A:MY55510295,DSOS104A:MY55510295
Date:               ,10 MAY 2018,10 MAY 2018
Time:               ,18:08:09,18:08:09
Max Bandwidth:      ,5000,5000
Min Bandwidth:      ,0,0
Time Tags (Channel 1),Channel 1,Channel 2
2.3502900E+00, 5.140833E-01, 4.7861371E+00
2.3503900E+00, 5.105521E-01, 4.7867961E+00
2.3504900E+00, 5.065664E-01, 4.7845564E+00
2.3505900E+00, 5.120015E-01, 4.7858739E+00
2.3506900E+00, 5.089249E-01, 4.7861371E+00
2.3507900E+00, 5.194788E-01, 4.7862692E+00
2.3508900E+00, 5.202166E-01, 4.7881136E+00
2.3509900E+00, 5.144654E-01, 4.7886410E+00
2.3510900E+00, 5.111846E-01, 4.7820525E+00
2.3511900E+00, 5.103809E-01, 4.7853470E+00
2.3512900E+00, 5.099592E-01, 4.7795491E+00
2.3513900E+00, 5.038654E-01, 4.7875867E+00
2.3514900E+00, 5.197950E-01, 4.7806034E+00
2.3515900E+00, 5.137011E-01, 4.7894316E+00
2.3516900E+00, 5.134640E-01, 4.7886410E+00
2.3517900E+00, 5.046164E-01, 4.7837658E+00
2.3518900E+00, 5.136023E-01, 4.7896948E+00
2.3519900E+00, 5.106049E-01, 4.7949653E+00
2.3520900E+00, 4.994317E-01, 4.7850833E+00
2.3521900E+00, 5.120608E-01, 4.7846880E+00
2.3522900E+00, 5.102029E-01, 4.7899585E+00
2.3523900E+00, 5.188200E-01, 4.7896948E+00
2.3524900E+00, 5.172718E-01, 4.7812619E+00
2.3525900E+00, 5.134904E-01, 4.7877183E+00
2.3526900E+00, 5.164154E-01, 4.7919350E+00
2.3527900E+00, 5.239322E-01, 4.7900901E+00
2.3528900E+00, 5.193207E-01, 4.7995772E+00
2.3529900E+00, 5.185960E-01, 4.7921982E+00
2.3530900E+00, 5.029035E-01, 4.7842927E+00
2.3531900E+00, 5.147618E-01, 4.7899585E+00
2.3532900E+00, 5.146828E-01, 4.7853470E+00
2.3533900E+00, 5.141755E-01, 4.7852149E+00
2.3534900E+00, 5.078181E-01, 4.7881136E+00
2.3535900E+00, 5.164549E-01, 4.7911444E+00
2.3536900E+00, 5.064149E-01, 4.7874551E+00
2.3537900E+00, 5.170215E-01, 4.7920666E+00
2.3538900E+00, 5.259416E-01, 4.7870598E+00
2.3539900E+00, 5.093531E-01, 4.7852149E+00
2.3540900E+00, 5.177528E-01, 4.7911444E+00
2.3541900E+00, 5.191823E-01, 4.7846880E+00
2.3542900E+00, 5.166658E-01, 4.7886410E+00
2.3543900E+00, 5.042870E-01, 4.7875867E+00
2.3544900E+00, 5.053542E-01, 4.7916713E+00
2.3545900E+00, 5.065928E-01, 4.7869277E+00
2.3546900E+00, 5.080026E-01, 4.7874551E+00
2.3547900E+00, 5.032263E-01, 4.7891679E+00
2.3548900E+00, 5.101437E-01, 4.7931209E+00
2.3549900E+00, 4.949914E-01, 4.7910128E+00
2.3550900E+00, 5.018099E-01, 4.7895632E+00
2.3551900E+00, 5.095837E-01, 4.7887726E+00
2.3552900E+00, 5.071527E-01, 4.7932525E+00
2.3553900E+00, 5.033515E-01, 4.7945700E+00
2.3554900E+00, 5.014080E-01, 4.7836337E+00
2.3555900E+00, 5.036612E-01, 4.7885089E+00
2.3556900E+00, 4.939176E-01, 4.7881136E+00
2.3557900E+00, 5.026137E-01, 4.7987866E+00
2.3558900E+00, 4.999192E-01, 4.7900901E+00
2.3559900E+00, 5.065862E-01, 4.7970734E+00
2.3560900E+00, 4.991352E-01, 4.7956243E+00
2.3561900E+00, 4.994976E-01, 4.7908807E+00
2.3562900E+00, 4.940164E-01, 4.7891679E+00
2.3563900E+00, 4.936211E-01, 4.7920666E+00
2.3564900E+00, 5.021723E-01, 4.7875867E+00
2.3565900E+00, 4.959269E-01, 4.7910128E+00
2.3566900E+00, 4.882453E-01, 4.7907491E+00
2.3567900E+00, 4.931599E-01, 4.7852149E+00
2.3568900E+00, 4.982261E-01, 4.7969418E+00
2.3569900E+00, 4.967504E-01, 4.7904854E+00
2.3570900E+00, 4.924550E-01, 4.7898269E+00
2.3571900E+00, 4.862360E-01, 4.7862692E+00
2.3572900E+00, 4.937726E-01, 4.7904854E+00
2.3573900E+00, 5.028113E-01, 4.7900901E+00
2.3574900E+00, 5.058220E-01, 4.7977324E+00
2.3575900E+00, 5.091950E-01, 4.7910128E+00
2.3576900E+00, 5.141755E-01, 4.7838974E+00
2.3577900E+00, 5.170544E-01, 4.7890363E+00
2.3578900E+00, 5.073043E-01, 4.7803397E+00
2.3579900E+00, 5.062304E-01, 4.7861371E+00
2.3580900E+00, 5.065401E-01, 4.7828431E+00
2.3581900E+00, 4.978637E-01, 4.7875867E+00
2.3582900E+00, 5.001432E-01, 4.7875867E+00
2.3583900E+00, 4.881663E-01, 4.7881136E+00
2.3584900E+00, 4.966713E-01, 4.7904854E+00
2.3585900E+00, 5.009733E-01, 4.7892995E+00
2.3586900E+00, 5.035162E-01, 4.7904854E+00
2.3587900E+00, 4.975475E-01, 4.7837658E+00
2.3588900E+00, 5.001695E-01, 4.7824478E+00
2.3589900E+00, 4.886802E-01, 4.7852149E+00
2.3590900E+00, 5.115864E-01, 4.7887726E+00
2.3591900E+00, 5.128974E-01, 4.7823162E+00
2.3592900E+00, 4.965791E-01, 4.7840290E+00
2.3593900E+00, 5.084901E-01, 4.7817893E+00
2.3594900E+00, 5.035096E-01, 4.7875867E+00
2.3595900E+00, 4.990825E-01, 4.7908807E+00
2.3596900E+00, 4.845825E-01, 4.7889042E+00
2.3597900E+00, 4.927383E-01, 4.7890363E+00
2.3598900E+00, 4.858012E-01, 4.7838974E+00
2.3599900E+00, 4.901822E-01, 4.7858739E+00
2.3600900E+00, 5.073570E-01, 4.7861371E+00
2.3601900E+00, 4.983249E-01, 4.7925935E+00
2.3602900E+00, 5.025610E-01, 4.7883773E+00
2.3603900E+00, 5.080751E-01, 4.7821846E+00
2.3604900E+00, 5.042014E-01, 4.7860055E+00
2.3605900E+00, 5.034635E-01, 4.7860055E+00
2.3606900E+00, 5.244527E-01, 4.7848196E+00
2.3607900E+00, 5.213498E-01, 4.7835021E+00
2.3608900E+00, 5.196633E-01, 4.7860055E+00
2.3609900E+00, 5.167514E-01, 4.7823162E+00
2.3610900E+00, 5.140767E-01, 4.7862692E+00
2.3611900E+00, 5.155326E-01, 4.7874551E+00
2.3612900E+00, 5.193075E-01, 4.7867961E+00
2.3613900E+00, 5.176276E-01, 4.7870598E+00
2.3614900E+00, 5.199993E-01, 4.7837658E+00
2.3615900E+00, 5.057627E-01, 4.7832384E+00
2.3616900E+00, 5.072845E-01, 4.7877183E+00
2.3617900E+00, 5.012763E-01, 4.7817893E+00
2.3618900E+00, 5.003145E-01, 4.7803397E+00
2.3619900E+00, 5.198741E-01, 4.7883773E+00
2.3620900E+00, 5.156841E-01, 4.7877183E+00
2.3621900E+00, 5.155063E-01, 4.7885089E+00
2.3622900E+00, 5.092345E-01, 4.7850833E+00
2.3623900E+00, 5.163627E-01, 4.7852149E+00
2.3624900E+00, 5.131016E-01, 4.7836337E+00
2.3625900E+00, 5.061975E-01, 4.7857423E+00
2.3626900E+00, 4.929623E-01, 4.7816572E+00
2.3627900E+00, 5.068827E-01, 4.7850833E+00
2.3628900E+00, 5.109474E-01, 4.7877183E+00
2.3629900E+00, 5.149595E-01, 4.7841611E+00
2.3630900E+00, 5.069156E-01, 4.7904854E+00
2.3631900E+00, 5.138988E-01, 4.7924619E+00
2.3632900E+00, 5.115799E-01, 4.7854786E+00
2.3633900E+00, 5.089249E-01, 4.7867961E+00
2.3634900E+00, 5.133322E-01, 4.7864008E+00
2.3635900E+00, 5.081739E-01, 4.7846880E+00
2.3636900E+00, 5.164351E-01, 4.7827115E+00
2.3637900E+00, 5.201310E-01, 4.7852149E+00
2.3638900E+00, 5.145774E-01, 4.7886410E+00
2.3639900E+00, 5.100449E-01, 4.7878504E+00
2.3640900E+00, 5.166130E-01, 4.7870598E+00
2.3641900E+00, 5.155524E-01, 4.7862692E+00
2.3642900E+00, 5.072779E-01, 4.7890363E+00
2.3643900E+00, 5.189715E-01, 4.7877183E+00
2.3644900E+00, 5.099065E-01, 4.7874551E+00
2.3645900E+00, 5.090962E-01, 4.7824478E+00
2.3646900E+00, 5.058879E-01, 4.7852149E+00
2.3647900E+00, 5.121925E-01, 4.7850833E+00
2.3648900E+00, 5.005780E-01, 4.7867961E+00
2.3649900E+00, 5.077984E-01, 4.7840290E+00
2.3650900E+00, 5.023172E-01, 4.7840290E+00
2.3651900E+00, 5.016518E-01, 4.7828431E+00
2.3652900E+00, 5.117577E-01, 4.7900901E+00
2.3653900E+00, 5.174233E-01, 4.7833705E+00
2.3654900E+00, 5.126010E-01, 4.7848196E+00
2.3655900E+00, 5.216792E-01, 4.7871914E+00
2.3656900E+00, 5.200322E-01, 4.7891679E+00
2.3657900E+00, 5.230692E-01, 4.7871914E+00
2.3658900E+00, 5.170544E-01, 4.7816572E+00
2.3659900E+00, 5.112373E-01, 4.7916713E+00
2.3660900E+00, 5.096496E-01, 4.7885089E+00
2.3661900E+00, 5.127723E-01, 4.7864008E+00
2.3662900E+00, 5.132400E-01, 4.7886410E+00
2.3663900E+00, 5.226212E-01, 4.7874551E+00
2.3664900E+00, 5.088722E-01, 4.7866645E+00
2.3665900E+00, 5.139713E-01, 4.7889042E+00
2.3666900E+00, 5.093070E-01, 4.7824478E+00
2.3667900E+00, 5.170017E-01, 4.7840290E+00
2.3668900E+00, 5.220745E-01, 4.7831068E+00
2.3669900E+00, 5.207437E-01, 4.7829752E+00
2.3670900E+00, 5.066455E-01, 4.7924619E+00
2.3671900E+00, 5.160003E-01, 4.7894316E+00
2.3672900E+00, 5.177659E-01, 4.7867961E+00
2.3673900E+00, 5.152757E-01, 4.7936478E+00
2.3674900E+00, 5.059669E-01, 4.7933841E+00
2.3675900E+00, 5.032659E-01, 4.7853470E+00
2.3676900E+00, 5.059669E-01, 4.7850833E+00
2.3677900E+00, 5.112636E-01, 4.7849517E+00
2.3678900E+00, 5.135891E-01, 4.7837658E+00
2.3679900E+00, 5.148146E-01, 4.7887726E+00
2.3680900E+00, 5.130028E-01, 4.7920666E+00
2.3681900E+00, 5.118697E-01, 4.7896948E+00
2.3682900E+00, 5.229375E-01, 4.7936478E+00
2.3683900E+00, 5.161123E-01, 4.7798128E+00
2.3684900E+00, 5.160069E-01, 4.7912760E+00
2.3685900E+00, 5.232932E-01, 4.7819209E+00
2.3686900E+00, 5.179438E-01, 4.7833705E+00
2.3687900E+00, 5.161255E-01, 4.7845564E+00
2.3688900E+00, 5.168304E-01, 4.7878504E+00
2.3689900E+00, 5.111121E-01, 4.7899585E+00
2.3690900E+00, 4.978637E-01, 4.7869277E+00
2.3691900E+00, 5.155656E-01, 4.7803397E+00
2.3692900E+00, 5.167250E-01, 4.7842927E+00
2.3693900E+00, 5.151373E-01, 4.7850833E+00
2.3694900E+00, 5.036612E-01, 4.7885089E+00
2.3695900E+00, 5.161716E-01, 4.7854786E+00
2.3696900E+00, 5.089842E-01, 4.7820525E+00
2.3697900E+00, 5.023699E-01, 4.7825799E+00
2.3698900E+00, 5.037929E-01, 4.7819209E+00
2.3699900E+00, 5.044715E-01, 4.7889042E+00
2.3700900E+00, 5.081541E-01, 4.7828431E+00
2.3701900E+00, 5.230560E-01, 4.7919350E+00
2.3702900E+00, 5.141294E-01, 4.7858739E+00
2.3703900E+00, 5.086614E-01, 4.7816572E+00
2.3704900E+00, 5.166921E-01, 4.7841611E+00
2.3705900E+00, 5.129501E-01, 4.7866645E+00
2.3706900E+00, 5.159411E-01, 4.7862692E+00
2.3707900E+00, 5.104533E-01, 4.7866645E+00
2.3708900E+00, 5.115930E-01, 4.7939115E+00
2.3709900E+00, 5.021262E-01, 4.7862692E+00
2.3710900E+00, 5.187871E-01, 4.7865324E+00
2.3711900E+00, 5.086087E-01, 4.7852149E+00
2.3712900E+00, 5.159806E-01, 4.7850833E+00
2.3713900E+00, 5.134640E-01, 4.7908807E+00
2.3714900E+00, 5.194590E-01, 4.7908807E+00
2.3715900E+00, 5.061580E-01, 4.7873230E+00
2.3716900E+00, 5.168436E-01, 4.7835021E+00
2.3717900E+00, 5.160531E-01, 4.7882457E+00
2.3718900E+00, 5.142282E-01, 4.7803397E+00
2.3719900E+00, 5.206515E-01, 4.7874551E+00
2.3720900E+00, 5.158027E-01, 4.7849517E+00
2.3721900E+00, 5.082991E-01, 4.7809987E+00
2.3722900E+00, 4.967899E-01, 4.7862692E+00
2.3723900E+00, 5.043660E-01, 4.7899585E+00
2.3724900E+00, 4.912231E-01, 4.7860055E+00
2.3725900E+00, 5.057166E-01, 4.7844243E+00
2.3726900E+00, 5.175815E-01, 4.7861371E+00
2.3727900E+00, 5.173904E-01, 4.7902222E+00
2.3728900E+00, 5.127196E-01, 4.7864008E+00
2.3729900E+00, 5.081739E-01, 4.7895632E+00
2.3730900E+00, 5.118236E-01, 4.7873230E+00
2.3731900E+00, 5.089315E-01, 4.7877183E+00
2.3732900E+00, 5.177132E-01, 4.7831068E+00
2.3733900E+00, 5.266465E-01, 4.7850833E+00
2.3734900E+00, 5.218702E-01, 4.7845564E+00
2.3735900E+00, 5.106971E-01, 4.7816572E+00
2.3736900E+00, 5.060987E-01, 4.7860055E+00
2.3737900E+00, 5.087470E-01, 4.7862692E+00
2.3738900E+00, 5.110726E-01, 4.7790222E+00
2.3739900E+00, 5.187278E-01, 4.7821846E+00
2.3740900E+00, 5.159476E-01, 4.7871914E+00
2.3741900E+00, 5.166328E-01, 4.7892995E+00
2.3742900E+00, 5.168766E-01, 4.7812619E+00
2.3743900E+00, 5.233723E-01, 4.7890363E+00
2.3744900E+00, 5.041487E-01, 4.7919350E+00
2.3745900E+00, 5.045044E-01, 4.7845564E+00
2.3746900E+00, 4.972511E-01, 4.7907491E+00
2.3747900E+00, 4.981800E-01, 4.7860055E+00
2.3748900E+00, 5.108749E-01, 4.7869277E+00
2.3749900E+00, 5.160794E-01, 4.7882457E+00
2.3750900E+00, 5.136616E-01, 4.7908807E+00
2.3751900E+00, 5.141886E-01, 4.7840290E+00
2.3752900E+00, 5.166196E-01, 4.7825799E+00
2.3753900E+00, 5.113361E-01, 4.7850833E+00
2.3754900E+00, 5.079697E-01, 4.7878504E+00
2.3755900E+00, 5.092543E-01, 4.7819209E+00
2.3756900E+00, 5.114810E-01, 4.7836337E+00
2.3757900E+00, 5.272262E-01, 4.7846880E+00
2.3758900E+00, 5.198411E-01, 4.7854786E+00
2.3759900E+00, 5.284845E-01, 4.7846880E+00
2.3760900E+00, 5.128909E-01, 4.7813940E+00
2.3761900E+00, 5.125417E-01, 4.7816572E+00
2.3762900E+00, 5.057429E-01, 4.7831068E+00
2.3763900E+00, 5.165208E-01, 4.7861371E+00
2.3764900E+00, 5.193998E-01, 4.7829752E+00
2.3765900E+00, 5.124033E-01, 4.7794175E+00
2.3766900E+00, 5.096825E-01, 4.7903538E+00
2.3767900E+00, 5.065335E-01, 4.7849517E+00
2.3768900E+00, 5.105653E-01, 4.7881136E+00
2.3769900E+00, 4.940427E-01, 4.7811303E+00
2.3770900E+00, 5.123836E-01, 4.7886410E+00
2.3771900E+00, 5.059142E-01, 4.7796812E+00
2.3772900E+00, 5.085955E-01, 4.7856102E+00
2.3773900E+00, 5.201178E-01, 4.7890363E+00
2.3774900E+00, 5.172916E-01, 4.7900901E+00
2.3775900E+00, 5.062239E-01, 4.7906175E+00
2.3776900E+00, 5.225949E-01, 4.7849517E+00
2.3777900E+00, 5.198807E-01, 4.7845564E+00
2.3778900E+00, 5.144588E-01, 4.7885089E+00
2.3779900E+00, 5.184247E-01, 4.7860055E+00
2.3780900E+00, 5.205724E-01, 4.7879820E+00
2.3781900E+00, 5.042870E-01, 4.7832384E+00
2.3782900E+00, 5.103018E-01, 4.7864008E+00
2.3783900E+00, 5.149397E-01, 4.7829752E+00
2.3784900E+00, 5.095112E-01, 4.7889042E+00
2.3785900E+00, 5.085889E-01, 4.7825799E+00
2.3786900E+00, 5.127854E-01, 4.7819209E+00
2.3787900E+00, 5.168700E-01, 4.7865324E+00
2.3788900E+00, 5.251115E-01, 4.7824478E+00
2.3789900E+00, 5.215210E-01, 4.7812619E+00
2.3790900E+00, 5.178055E-01, 4.7824478E+00
2.3791900E+00, 5.048602E-01, 4.7921982E+00
2.3792900E+00, 5.175485E-01, 4.7870598E+00
2.3793900E+00, 5.080553E-01, 4.7875867E+00
2.3794900E+00, 5.057759E-01, 4.7899585E+00
2.3795900E+00, 5.105982E-01, 4.7914081E+00
2.3796900E+00, 5.018363E-01, 4.7903538E+00
2.3797900E+00, 5.055255E-01, 4.7846880E+00
2.3798900E+00, 5.133191E-01, 4.7883773E+00
2.3799900E+00, 5.120608E-01, 4.7925935E+00
2.3800900E+00, 5.132203E-01, 4.7831068E+00
2.3801900E+00, 5.188859E-01, 4.7865324E+00
2.3802900E+00, 5.157566E-01, 4.7854786E+00
2.3803900E+00, 5.181480E-01, 4.7907491E+00
2.3804900E+00, 5.192218E-01, 4.7856102E+00
2.3805900E+00, 5.122584E-01, 4.7816572E+00
2.3806900E+00, 5.198938E-01, 4.7869277E+00
2.3807900E+00, 5.139581E-01, 4.7902222E+00
2.3808900E+00, 5.165340E-01, 4.7862692E+00
2.3809900E+00, 5.115074E-01, 4.7898269E+00
2.3810900E+00, 5.093004E-01, 4.7861371E+00
2.3811900E+00, 5.109408E-01, 4.7885089E+00
2.3812900E+00, 5.211917E-01, 4.7817893E+00
2.3813900E+00, 5.180295E-01, 4.7844243E+00
2.3814900E+00, 5.125812E-01, 4.7852149E+00
2.3815900E+00, 5.050578E-01, 4.7890363E+00
2.3816900E+00, 5.193866E-01, 4.7852149E+00
2.3817900E+00, 5.156644E-01, 4.7877183E+00
2.3818900E+00, 5.038061E-01, 4.7908807E+00
2.3819900E+00, 5.120542E-01, 4.7858739E+00
2.3820900E+00, 5.092543E-01, 4.7887726E+00
2.3821900E+00, 5.054794E-01, 4.7878504E+00
2.3822900E+00, 5.110791E-01, 4.7812619E+00
2.3823900E+00, 5.071198E-01, 4.7869277E+00
2.3824900E+00, 5.161321E-01, 4.7844243E+00
2.3825900E+00, 5.137341E-01, 4.7883773E+00
2.3826900E+00, 5.103479E-01, 4.7852149E+00
2.3827900E+00, 4.958808E-01, 4.7857423E+00
2.3828900E+00, 4.993526E-01, 4.7896948E+00
2.3829900E+00, 5.054399E-01, 4.7904854E+00
2.3830900E+00, 5.054531E-01, 4.7896948E+00
2.3831900E+00, 4.975607E-01, 4.7882457E+00
2.3832900E+00, 5.069814E-01, 4.7918029E+00
2.3833900E+00, 5.112900E-01, 4.7864008E+00
2.3834900E+00, 5.149661E-01, 4.7886410E+00
2.3835900E+00, 5.089249E-01, 4.7867961E+00
2.3836900E+00, 5.028640E-01, 4.7854786E+00
2.3837900E+00, 4.912824E-01, 4.7890363E+00
2.3838900E+00, 5.150056E-01, 4.7860055E+00
2.3839900E+00, 5.084044E-01, 4.7824478E+00
2.3840900E+00, 4.937726E-01, 4.7861371E+00
2.3841900E+00, 5.021986E-01, 4.7895632E+00
2.3842900E+00, 5.126207E-01, 4.7885089E+00
2.3843900E+00, 5.059801E-01, 4.7890363E+00
2.3844900E+00, 4.959664E-01, 4.7910128E+00
2.3845900E+00, 4.855575E-01, 4.7911444E+00
2.3846900E+00, 4.894905E-01, 4.7890363E+00
2.3847900E+00, 4.950836E-01, 4.7936478E+00
2.3848900E+00, 5.219954E-01, 4.7925935E+00
2.3849900E+00, 5.128316E-01, 4.7860055E+00
2.3850900E+00, 5.159608E-01, 4.7883773E+00
2.3851900E+00, 5.139318E-01, 4.7941747E+00
2.3852900E+00, 5.214486E-01, 4.7790222E+00
2.3853900E+00, 5.251642E-01, 4.7899585E+00
2.3854900E+00, 5.267519E-01, 4.7856102E+00
2.3855900E+00, 5.177132E-01, 4.7854786E+00
2.3856900E+00, 5.184379E-01, 4.7906175E+00
2.3857900E+00, 5.001695E-01, 4.7846880E+00
2.3858900E+00, 5.119356E-01, 4.7877183E+00
2.3859900E+00, 5.149397E-01, 4.7807350E+00
2.3860900E+00, 5.103677E-01, 4.7802081E+00
2.3861900E+00, 5.067838E-01, 4.7849517E+00
2.3862900E+00, 5.068827E-01, 4.7864008E+00
2.3863900E+00, 5.086877E-01, 4.7890363E+00
2.3864900E+00, 5.098274E-01, 4.7928572E+00
2.3865900E+00, 5.298877E-01, 4.7877183E+00
2.3866900E+00, 5.150978E-01, 4.7887726E+00
2.3867900E+00, 5.150188E-01, 4.7883773E+00
2.3868900E+00, 5.098934E-01, 4.7862692E+00
2.3869900E+00, 5.216990E-01, 4.7878504E+00
2.3870900E+00, 5.108947E-01, 4.7949653E+00
2.3871900E+00, 5.031605E-01, 4.7903538E+00
2.3872900E+00, 5.077852E-01, 4.7898269E+00
2.3873900E+00, 4.916777E-01, 4.7900901E+00
2.3874900E+00, 5.030023E-01, 4.7899585E+00
2.3875900E+00, 5.112373E-01, 4.7848196E+00
2.3876900E+00, 5.090171E-01, 4.7873230E+00
2.3877900E+00, 5.140306E-01, 4.7865324E+00
2.3878900E+00, 5.148870E-01, 4.7866645E+00
2.3879900E+00, 5.074031E-01, 4.7865324E+00
2.3880900E+00, 5.040235E-01, 4.7904854E+00
2.3881900E+00, 5.201903E-01, 4.7867961E+00
2.3882900E+00, 5.208688E-01, 4.7844243E+00
2.3883900E+00, 5.111582E-01, 4.7871914E+00
2.3884900E+00, 5.237148E-01, 4.7941747E+00
2.3885900E+00, 5.072845E-01, 4.7804713E+00
2.3886900E+00, 5.114679E-01, 4.7885089E+00
2.3887900E+00, 5.177528E-01, 4.7911444E+00
2.3888900E+00, 5.191296E-01, 4.7891679E+00
2.3889900E+00, 5.120608E-01, 4.7890363E+00
2.3890900E+00, 5.111846E-01, 4.7921982E+00
2.3891900E+00, 5.066982E-01, 4.7856102E+00
2.3892900E+00, 5.078115E-01, 4.7817893E+00
2.3893900E+00, 5.183983E-01, 4.7873230E+00
2.3894900E+00, 5.163231E-01, 4.7828431E+00
2.3895900E+00, 5.253289E-01, 4.7832384E+00
2.3896900E+00, 5.123770E-01, 4.7889042E+00
2.3897900E+00, 5.180097E-01, 4.7877183E+00
2.3898900E+00, 5.117577E-01, 4.7891679E+00
2.3899900E+00, 5.002552E-01, 4.7945700E+00
2.3900900E+00, 5.145049E-01, 4.7831068E+00
2.3901900E+00, 5.097616E-01, 4.7856102E+00
2.3902900E+00, 5.024555E-01, 4.7885089E+00
2.3903900E+00, 5.037995E-01, 4.7838974E+00
2.3904900E+00, 5.034503E-01, 4.7870598E+00
2.3905900E+00, 5.017111E-01, 4.7800765E+00
2.3906900E+00, 4.972642E-01, 4.7821846E+00
2.3907900E+00, 4.939176E-01, 4.7862692E+00
2.3908900E+00, 5.051830E-01, 4.7873230E+00
2.3909900E+00, 4.929557E-01, 4.7849517E+00
2.3910900E+00, 4.968821E-01, 4.7862692E+00
2.3911900E+00, 5.053213E-01, 4.7823162E+00
2.3912900E+00, 5.059077E-01, 4.7932525E+00
2.3913900E+00, 5.038127E-01, 4.7857423E+00
2.3914900E+00, 5.020142E-01, 4.7906175E+00
2.3915900E+00, 4.882519E-01, 4.7848196E+00
2.3916900E+00, 5.017309E-01, 4.7819209E+00
2.3917900E+00, 5.039971E-01, 4.7874551E+00
2.3918900E+00, 4.978176E-01, 4.7864008E+00
2.3919900E+00, 5.124165E-01, 4.7802081E+00
2.3920900E+00, 5.010062E-01, 4.7857423E+00
2.3921900E+00, 5.073767E-01, 4.7891679E+00
2.3922900E+00, 4.912033E-01, 4.7862692E+00
2.3923900E+00, 4.959862E-01, 4.7853470E+00
2.3924900E+00, 4.926198E-01, 4.7853470E+00
2.3925900E+00, 4.888580E-01, 4.7896948E+00
2.3926900E+00, 4.945500E-01, 4.7899585E+00
2.3927900E+00, 4.982524E-01, 4.7860055E+00
2.3928900E+00, 5.010523E-01, 4.7811303E+00
2.3929900E+00, 5.144522E-01, 4.7845564E+00
2.3930900E+00, 5.188925E-01, 4.7892995E+00
2.3931900E+00, 5.198873E-01, 4.7835021E+00
2.3932900E+00, 5.124363E-01, 4.7918029E+00
2.3933900E+00, 5.155985E-01, 4.7838974E+00
2.3934900E+00, 5.037468E-01, 4.7947021E+00
2.3935900E+00, 5.133784E-01, 4.7873230E+00
2.3936900E+00, 5.201046E-01, 4.7862692E+00
2.3937900E+00, 5.224170E-01, 4.7821846E+00
2.3938900E+00, 5.157303E-01, 4.7895632E+00
2.3939900E+00, 5.128118E-01, 4.7924619E+00
2.3940900E+00, 5.009272E-01, 4.7870598E+00
2.3941900E+00, 5.121201E-01, 4.7948337E+00
2.3942900E+00, 5.304609E-01, 4.7896948E+00
2.3943900E+00, 5.106575E-01, 4.7870598E+00
2.3944900E+00, 5.155063E-01, 4.7861371E+00
2.3945900E+00, 5.113888E-01, 4.7864008E+00
2.3946900E+00, 5.215145E-01, 4.7850833E+00
2.3947900E+00, 5.034899E-01, 4.7885089E+00
2.3948900E+00, 5.081475E-01, 4.7841611E+00
2.3949900E+00, 5.078906E-01, 4.7837658E+00
2.3950900E+00, 5.053015E-01, 4.7907491E+00
2.3951900E+00, 5.087997E-01, 4.7895632E+00
2.3952900E+00, 5.141491E-01, 4.7846880E+00
2.3953900E+00, 5.184050E-01, 4.7852149E+00
2.3954900E+00, 5.097089E-01, 4.7770457E+00
2.3955900E+00, 5.089183E-01, 4.7800765E+00
2.3956900E+00, 5.167118E-01, 4.7887726E+00
2.3957900E+00, 5.090369E-01, 4.7853470E+00
2.3958900E+00, 5.058879E-01, 4.7891679E+00
2.3959900E+00, 5.193405E-01, 4.7845564E+00
2.3960900E+00, 5.167580E-01, 4.7846880E+00
2.3961900E+00, 5.196237E-01, 4.7833705E+00
2.3962900E+00, 5.174233E-01, 4.7856102E+00
2.3963900E+00, 5.123572E-01, 4.7821846E+00
2.3964900E+00, 5.066521E-01, 4.7783632E+00
2.3965900E+00, 5.145378E-01, 4.7815256E+00
2.3966900E+00, 5.238927E-01, 4.7919350E+00
2.3967900E+00, 5.090699E-01, 4.7852149E+00
2.3968900E+00, 5.095705E-01, 4.7857423E+00
2.3969900E+00, 5.098341E-01, 4.7875867E+00
2.3970900E+00, 5.163429E-01, 4.7858739E+00
2.3971900E+00, 4.990759E-01, 4.7879820E+00
2.3972900E+00, 5.017440E-01, 4.7845564E+00
2.3973900E+00, 5.003870E-01, 4.7903538E+00
2.3974900E+00, 4.990891E-01, 4.7941747E+00
2.3975900E+00, 5.117709E-01, 4.7860055E+00
2.3976900E+00, 5.158291E-01, 4.7870598E+00
2.3977900E+00, 5.109935E-01, 4.7873230E+00
2.3978900E+00, 5.188003E-01, 4.7941747E+00
2.3979900E+00, 5.185894E-01, 4.7844243E+00
2.3980900E+00, 5.322528E-01, 4.7866645E+00
2.3981900E+00, 5.189518E-01, 4.7920666E+00
2.3982900E+00, 5.209150E-01, 4.7832384E+00
2.3983900E+00, 4.930216E-01, 4.7873230E+00
